spot_artists,spot_song_name,other_artists,other_song_name,match_found,other_index,spot_index,best_match_score,best_match_artist_match_pct,best_match_name_match_pct
bruno mars,that's what i like,,,False,,457,0.0,0.0,0.0
brandi carlile,"take me home, country roads",,,False,,414,0.0,0.0,0.0
brandy,have you ever,,,False,,415,0.0,0.0,0.0
brandy,the boy is mine,,,False,,416,0.0,0.0,0.0
brayden stewart,tell me why,,,False,,417,0.0,0.0,0.0
bread,make it with you,,,False,,418,0.0,0.0,0.0
brenda lee,i want to be wanted (per tutta la vita) - single version,,,False,,419,0.0,0.0,0.0
brenda lee,i'm sorry - single version,,,False,,420,0.0,0.0,0.0
brenda lee,rockin' around the christmas tree,,,False,,421,0.0,0.0,0.0
brian hyland,itsy bitsy teenie weenie yellow polka-dot bikini,,,False,,422,0.0,0.0,0.0
britney spears,(you drive me) crazy,,,False,,423,0.0,0.0,0.0
britney spears,3,,,False,,425,0.0,0.0,0.0
bruce springsteen,glory days,,,False,,442,0.0,0.0,0.0
britney spears,i wanna go,,,False,,427,0.0,0.0,0.0
britney spears,till the world ends,,,False,,429,0.0,0.0,0.0
britney spears,work bitch,,,False,,431,0.0,0.0,0.0
bronski beat,smalltown boy,,,False,,432,0.0,0.0,0.0
brooks and dunn,ain't nothing 'bout you,,,False,,433,0.0,0.0,0.0
brooks and dunn,neon moon,,,False,,434,0.0,0.0,0.0
brooks and dunn,red dirt road,,,False,,435,0.0,0.0,0.0
bruce channel,hey! baby - single version,,,False,,436,0.0,0.0,0.0
bruce hornsby and the range,the way it is,,,False,,437,0.0,0.0,0.0
bruce springsteen,badlands,,,False,,438,0.0,0.0,0.0
bruce springsteen,born in the u.s.a.,,,False,,439,0.0,0.0,0.0
bruce springsteen,born to run,,,False,,440,0.0,0.0,0.0
britney spears,hold it against me,,,False,,426,0.0,0.0,0.0
bee gees,tragedy,,,False,,267,0.0,0.0,0.0
bee gees,you should be dancing,,,False,,268,0.0,0.0,0.0
belinda carlisle,heaven is a place on earth,,,False,,269,0.0,0.0,0.0
benny blanco,eastside (with halsey & khalid),,,False,,270,0.0,0.0,0.0
berlin,"take my breath away - love theme from ""top gun""",,,False,,271,0.0,0.0,0.0
bert kaempfert,wonderland by night,,,False,,272,0.0,0.0,0.0
bette midler,wind beneath my wings,,,False,,273,0.0,0.0,0.0
beyonce,baby boy,,,False,,274,0.0,0.0,0.0
beyonce,break my soul,,,False,,275,0.0,0.0,0.0
beyonce,check on it,,,False,,276,0.0,0.0,0.0
beyonce,crazy in love,,,False,,277,0.0,0.0,0.0
bob dylan,masters of war,,,False,,359,0.0,0.0,0.0
beyonce,halo,,,False,,279,0.0,0.0,0.0
beyonce,irreplaceable,,,False,,280,0.0,0.0,0.0
beyonce,single ladies (put a ring on it),,,False,,281,0.0,0.0,0.0
beyonce,texas hold 'em,,,False,,282,0.0,0.0,0.0
big pun,still not a player,,,False,,283,0.0,0.0,0.0
big sean,bounce back,,,False,,284,0.0,0.0,0.0
big sean,dance (a$$) remix,,,False,,285,0.0,0.0,0.0
big sean,i don't fuck with you,,,False,,286,0.0,0.0,0.0
big tymers,still fly,,,False,,287,0.0,0.0,0.0
bill conti,"gonna fly now - theme from ""rocky""",,,False,,288,0.0,0.0,0.0
bill medley,"(i've had) the time of my life - from ""dirty dancing"" soundtrack",,,False,,289,0.0,0.0,0.0
beyonce,drunk in love,,,False,,278,0.0,0.0,0.0
barbra streisand,no more tears (enough is enough),,,False,,237,0.0,0.0,0.0
barbra streisand,the way we were,,,False,,238,0.0,0.0,0.0
barbra streisand,woman in love,,,False,,239,0.0,0.0,0.0
barbra streisand,you don't bring me flowers (with neil diamond),,,False,,240,0.0,0.0,0.0
barenaked ladies,one week,,,False,,241,0.0,0.0,0.0
barry manilow,copacabana (at the copa),,,False,,242,0.0,0.0,0.0
barry manilow,i write the songs,,,False,,243,0.0,0.0,0.0
barry manilow,looks like we made it,,,False,,244,0.0,0.0,0.0
barry manilow,mandy,,,False,,245,0.0,0.0,0.0
black eyed peas,imma be,,,False,,246,0.0,0.0,0.0
barry mcguire,eve of destruction,,,False,,247,0.0,0.0,0.0
bee gees,too much heaven,,,False,,266,0.0,0.0,0.0
bay city rollers,saturday night,,,False,,251,0.0,0.0,0.0
bazzi,mine,,,False,,252,0.0,0.0,0.0
beach house,myth,,,False,,253,0.0,0.0,0.0
beach house,space song,,,False,,254,0.0,0.0,0.0
beastie boys,intergalactic - remastered 2009,,,False,,255,0.0,0.0,0.0
bebe rexha,meant to be,,,False,,258,0.0,0.0,0.0
bee gees,how can you mend a broken heart,,,False,,260,0.0,0.0,0.0
bee gees,how deep is your love,,,False,,261,0.0,0.0,0.0
bee gees,jive talkin',,,False,,262,0.0,0.0,0.0
bee gees,love you inside out,,,False,,263,0.0,0.0,0.0
boosie badazz,set it off,,,False,,264,0.0,0.0,0.0
barry white,"can't get enough of your love, babe",,,False,,248,0.0,0.0,0.0
black eyed peas,just can’t get enough,,,False,,321,0.0,0.0,0.0
black eyed peas,let's get it started,,,False,,322,0.0,0.0,0.0
black eyed peas,pump it,,,False,,323,0.0,0.0,0.0
black eyed peas,the time (dirty bit),,,False,,324,0.0,0.0,0.0
black eyed peas,where is the love?,,,False,,325,0.0,0.0,0.0
black sabbath,black sabbath,,,False,,326,0.0,0.0,0.0
black sabbath,heaven and hell - 2008 remaster,,,False,,327,0.0,0.0,0.0
blackstreet,no diggity,,,False,,331,0.0,0.0,0.0
blake shelton,god gave me you,,,False,,332,0.0,0.0,0.0
ne-yo,let me love you (until you learn to love yourself),,,False,,333,0.0,0.0,0.0
blind melon,mouthful of cavities,,,False,,334,0.0,0.0,0.0
bill monroe and his blue grass boys,blue moon of kentucky,,,False,,290,0.0,0.0,0.0
blocboy jb,look alive,,,False,,338,0.0,0.0,0.0
blondie,rapture,,,False,,342,0.0,0.0,0.0
blondie,the tide is high - remastered 2001,,,False,,343,0.0,0.0,0.0
blue cheer,summertime blues,,,False,,344,0.0,0.0,0.0
blues traveler,run-around,,,False,,347,0.0,0.0,0.0
blur,song 2 - 2012 remaster,,,False,,348,0.0,0.0,0.0
bo donaldson and the heywoods,"billy, don't be a hero",,,False,,350,0.0,0.0,0.0
bob dylan,desolation row,,,False,,352,0.0,0.0,0.0
bob dylan,"don't think twice, it's all right",,,False,,353,0.0,0.0,0.0
bob dylan,hurricane,,,False,,354,0.0,0.0,0.0
bob dylan,man of constant sorrow,,,False,,358,0.0,0.0,0.0
blind melon,no rain,,,False,,335,0.0,0.0,0.0
bill withers,lean on me,,,False,,292,0.0,0.0,0.0
bill withers,lovely day,,,False,,293,0.0,0.0,0.0
bill withers,use me,,,False,,294,0.0,0.0,0.0
billie eilish,bad guy,,,False,,295,0.0,0.0,0.0
billy joel,it's still rock and roll to me,,,False,,297,0.0,0.0,0.0
billy joel,just the way you are,,,False,,298,0.0,0.0,0.0
billy joel,new york state of mind,,,False,,299,0.0,0.0,0.0
billy joel,only the good die young,,,False,,300,0.0,0.0,0.0
billy joel,she's always a woman,,,False,,302,0.0,0.0,0.0
billy joel,tell her about it,,,False,,303,0.0,0.0,0.0
billy joel,we didn't start the fire,,,False,,306,0.0,0.0,0.0
black eyed peas,i gotta feeling,,,False,,320,0.0,0.0,0.0
billy ocean,"get outta my dreams, get into my car",,,False,,308,0.0,0.0,0.0
billy ocean,love really hurts without you,,,False,,309,0.0,0.0,0.0
billy ocean,there'll be sad songs (to make you cry),,,False,,310,0.0,0.0,0.0
murphy lee,shake ya tailfeather - radio edit,,,False,,311,0.0,0.0,0.0
billy paul,me and mrs. jones,,,False,,312,0.0,0.0,0.0
billy preston,nothing from nothing,,,False,,313,0.0,0.0,0.0
billy preston,will it go round in circles,,,False,,314,0.0,0.0,0.0
billy squier,the stroke,,,False,,315,0.0,0.0,0.0
billy swan,i can help,,,False,,316,0.0,0.0,0.0
billy vera and the beaters,at this moment,,,False,,317,0.0,0.0,0.0
black eyed peas,boom boom pow,,,False,,318,0.0,0.0,0.0
black eyed peas,don't phunk with my heart,,,False,,319,0.0,0.0,0.0
billy ocean,caribbean queen (no more love on the run),,,False,,307,0.0,0.0,0.0
john mayer,daughters,,,False,,1506,0.0,0.0,0.0
john mayer,"free fallin' - live at the nokia theatre, los angeles, ca - december 2007",,,False,,1507,0.0,0.0,0.0
justin bieber,what do you mean?,,,False,,1508,0.0,0.0,0.0
john mellencamp,jack & diane,,,False,,1511,0.0,0.0,0.0
john parr,st. elmos fire (man in motion),,,False,,1512,0.0,0.0,0.0
john prine,angel from montgomery,,,False,,1513,0.0,0.0,0.0
john prine,hello in there,,,False,,1514,0.0,0.0,0.0
john prine,paradise,,,False,,1515,0.0,0.0,0.0
john sebastian,"welcome back (theme from welcome back, kotter)",,,False,,1516,0.0,0.0,0.0
john travolta,summer nights - from “grease”,,,False,,1517,0.0,0.0,0.0
john travolta,you're the one that i want - from “grease”,,,False,,1518,0.0,0.0,0.0
electric light orchestra,last train to london,,,False,,912,0.0,0.0,0.0
johnnie taylor,disco lady,,,False,,1520,0.0,0.0,0.0
johnny cash,(ghost) riders in the sky,,,False,,1521,0.0,0.0,0.0
johnny mathis,"too much, too little, too late (with deniece williams)",,,False,,1525,0.0,0.0,0.0
johnny nash,i can see clearly now,,,False,,1526,0.0,0.0,0.0
johnny preston,running bear,,,False,,1527,0.0,0.0,0.0
johnny rivers,the poor side of town,,,False,,1528,0.0,0.0,0.0
joji,glimpse of us,,,False,,1529,0.0,0.0,0.0
jon bon jovi,"blaze of glory - from ""young guns ii"" soundtrack",,,False,,1530,0.0,0.0,0.0
jonah baker,hold me while you wait - acoustic,,,False,,1531,0.0,0.0,0.0
jonah baker,jumper - acoustic,,,False,,1532,0.0,0.0,0.0
jonah baker,mirrors - acoustic,,,False,,1533,0.0,0.0,0.0
john waite,missing you,,,False,,1519,0.0,0.0,0.0
joan jett and the blackhearts,bad reputation,,,False,,1481,0.0,0.0,0.0
joan jett and the blackhearts,i hate myself for loving you,,,False,,1482,0.0,0.0,0.0
joan jett and the blackhearts,i love rock 'n roll,,,False,,1483,0.0,0.0,0.0
joe,stutter - double take remix,,,False,,1484,0.0,0.0,0.0
joe cocker,up where we belong,,,False,,1485,0.0,0.0,0.0
joe dowell,wooden heart,,,False,,1486,0.0,0.0,0.0
joe purdy,i love the rain the most,,,False,,1487,0.0,0.0,0.0
joe walsh,life's been good,,,False,,1488,0.0,0.0,0.0
joey dee,peppermint twist,,,False,,1489,0.0,0.0,0.0
john denver,annie's song,,,False,,1490,0.0,0.0,0.0
john denver,i'm sorry,,,False,,1491,0.0,0.0,0.0
john lennon,working class hero - remastered 2010,,,False,,1505,0.0,0.0,0.0
john denver,"take me home, country roads - original version",,,False,,1493,0.0,0.0,0.0
john denver,thank god i'm a country boy,,,False,,1494,0.0,0.0,0.0
john fred and his playboy band,judy in disguise (with glasses),,,False,,1495,0.0,0.0,0.0
john gorka,love is our cross to bear,,,False,,1496,0.0,0.0,0.0
john hartford,gentle on my mind,,,False,,1497,0.0,0.0,0.0
john lennon,(just like) starting over - remastered 2010,,,False,,1499,0.0,0.0,0.0
john lennon,i'm losing you - remastered 2010,,,False,,1500,0.0,0.0,0.0
john lennon,imagine - remastered 2010,,,False,,1501,0.0,0.0,0.0
john lennon,instant karma! (we all shine on) - remastered 2010,,,False,,1502,0.0,0.0,0.0
john lennon,whatever gets you thru the night - remastered 2010,,,False,,1503,0.0,0.0,0.0
john lennon,woman - remastered 2010,,,False,,1504,0.0,0.0,0.0
john denver,sunshine on my shoulders,,,False,,1492,0.0,0.0,0.0
judas priest,living after midnight,,,False,,1562,0.0,0.0,0.0
judas priest,victim of changes,,,False,,1563,0.0,0.0,0.0
judas priest,you've got another thing coming,,,False,,1564,0.0,0.0,0.0
juice wrld,come & go (with marshmello),,,False,,1565,0.0,0.0,0.0
juice wrld,lucid dreams,,,False,,1566,0.0,0.0,0.0
juice wrld,robbery,,,False,,1567,0.0,0.0,0.0
juice wrld,wishing well,,,False,,1568,0.0,0.0,0.0
julia michaels,issues,,,False,,1569,0.0,0.0,0.0
julia sheer,little talks,,,False,,1570,0.0,0.0,0.0
julio iglesias,spanish girl,,,False,,1571,0.0,0.0,0.0
justin bieber,as long as you love me,,,False,,1572,0.0,0.0,0.0
jonas blue,fast car,,,False,,1534,0.0,0.0,0.0
justin bieber,intentions,,,False,,1575,0.0,0.0,0.0
justin bieber,love yourself,,,False,,1576,0.0,0.0,0.0
justin bieber,peaches,,,False,,1577,0.0,0.0,0.0
justin bieber,she don't like the lights - acoustic version,,,False,,1578,0.0,0.0,0.0
justin bieber,sorry,,,False,,1579,0.0,0.0,0.0
justin timberlake,"can't stop the feeling! (from dreamworks animation's ""trolls"")",,,False,,1580,0.0,0.0,0.0
justin timberlake,mirrors,,,False,,1581,0.0,0.0,0.0
justin timberlake,my love,,,False,,1582,0.0,0.0,0.0
justin timberlake,not a bad thing,,,False,,1583,0.0,0.0,0.0
justin timberlake,sexyback,,,False,,1584,0.0,0.0,0.0
justin timberlake,suit & tie,,,False,,1585,0.0,0.0,0.0
justin bieber,baby,,,False,,1573,0.0,0.0,0.0
jonas blue,mama,,,False,,1535,0.0,0.0,0.0
jonas blue,perfect strangers - club mix,,,False,,1536,0.0,0.0,0.0
jonas blue,rise,,,False,,1537,0.0,0.0,0.0
jonas brothers,sucker,,,False,,1538,0.0,0.0,0.0
joni mitchell,big yellow taxi,,,False,,1539,0.0,0.0,0.0
joni mitchell,both sides now,,,False,,1540,0.0,0.0,0.0
joni mitchell,coyote,,,False,,1541,0.0,0.0,0.0
joni mitchell,the circle game,,,False,,1542,0.0,0.0,0.0
jose gonzalez,crosses,,,False,,1543,0.0,0.0,0.0
jose gonzalez,heartbeats,,,False,,1544,0.0,0.0,0.0
joseph vincent,finesse,,,False,,1545,0.0,0.0,0.0
journos,oh tyranny!,,,False,,1560,0.0,0.0,0.0
joshua radin,"here, right now",,,False,,1547,0.0,0.0,0.0
joshua radin,only you,,,False,,1548,0.0,0.0,0.0
joshua radin,paperweight by joshua radin and schuyler fisk,,,False,,1549,0.0,0.0,0.0
joshua radin,winter,,,False,,1550,0.0,0.0,0.0
joshua radin,with a little help from my friends,,,False,,1551,0.0,0.0,0.0
journey,any way you want it,,,False,,1552,0.0,0.0,0.0
journey,lights (2024 remaster),,,False,,1554,0.0,0.0,0.0
journey,"lovin', touchin', squeezin' (2024 remaster)",,,False,,1555,0.0,0.0,0.0
journey,open arms (2024 remaster),,,False,,1556,0.0,0.0,0.0
journey,separate ways (worlds apart) [2024 remaster],,,False,,1557,0.0,0.0,0.0
journey,wheel in the sky (2024 remaster),,,False,,1558,0.0,0.0,0.0
journos,nowhere to hyde,,,False,,1559,0.0,0.0,0.0
joshua radin,a world to explore,,,False,,1546,0.0,0.0,0.0
jazz music dea channel,my one and only love - saxophone version,,,False,,1404,0.0,0.0,0.0
jazz music dea channel,once i loved,,,False,,1405,0.0,0.0,0.0
jazz music dea channel,over the rainbow - saxophone version,,,False,,1406,0.0,0.0,0.0
jazz music dea channel,por causa de voce - bossanova saxophone version,,,False,,1407,0.0,0.0,0.0
jazz music dea channel,ribbon in the sky - saxophone version,,,False,,1408,0.0,0.0,0.0
jazz music dea channel,se todos fossem iguais a voce - bossanova saxophone version,,,False,,1409,0.0,0.0,0.0
jazz music dea channel,september - bossanova saxophone version,,,False,,1410,0.0,0.0,0.0
jazz music dea channel,slow movements,,,False,,1411,0.0,0.0,0.0
jazz music dea channel,taxi driver - saxophone version,,,False,,1412,0.0,0.0,0.0
jazz music dea channel,tenderly,,,False,,1413,0.0,0.0,0.0
jazz music dea channel,the days of wine and roses - saxophone version,,,False,,1414,0.0,0.0,0.0
joan baez,geordie,,,False,,1480,0.0,0.0,0.0
jazz music dea channel,this masquerade,,,False,,1416,0.0,0.0,0.0
jazz music dea channel,two for the road - saxophone version,,,False,,1417,0.0,0.0,0.0
jazz music dea channel,wonderwall - bossanova saxophone version,,,False,,1418,0.0,0.0,0.0
jazz music dea channel,you go to my head - saxophone version,,,False,,1419,0.0,0.0,0.0
jazz yabbadoo music,all by myself - saxophone version,,,False,,1420,0.0,0.0,0.0
jazz yabbadoo music,anema e core - trumpet version,,,False,,1421,0.0,0.0,0.0
jazz yabbadoo music,e penso a te - trumpet version,,,False,,1422,0.0,0.0,0.0
jazz yabbadoo music,echoes of us,,,False,,1423,0.0,0.0,0.0
jazz yabbadoo music,endless vacation,,,False,,1424,0.0,0.0,0.0
jazz yabbadoo music,falling into you,,,False,,1425,0.0,0.0,0.0
jazz yabbadoo music,fine heartfelt escape,,,False,,1426,0.0,0.0,0.0
jazz music dea channel,the look of love - bossanova saxophone version,,,False,,1415,0.0,0.0,0.0
jazz 2 relax,jazz & bossa,,,False,,1380,0.0,0.0,0.0
jazz 2 relax,lazy sunday love,,,False,,1381,0.0,0.0,0.0
jazz 2 relax,midnight kiss,,,False,,1382,0.0,0.0,0.0
jazz 2 relax,midnight serenity,,,False,,1383,0.0,0.0,0.0
jazz 2 relax,night jazz mood,,,False,,1384,0.0,0.0,0.0
jazz 2 relax,sad bossa,,,False,,1385,0.0,0.0,0.0
jazz 2 relax,sand between toes,,,False,,1386,0.0,0.0,0.0
jazz 2 relax,someone like you,,,False,,1387,0.0,0.0,0.0
jazz 2 relax,under velvet skies,,,False,,1388,0.0,0.0,0.0
jazz music dea channel,agua de beber,,,False,,1389,0.0,0.0,0.0
jazz music dea channel,black orpheus (manha de carnaval),,,False,,1390,0.0,0.0,0.0
jazz music dea channel,meditacao,,,False,,1403,0.0,0.0,0.0
jazz music dea channel,chega de saudade,,,False,,1392,0.0,0.0,0.0
jazz music dea channel,close to you - saxophone version,,,False,,1393,0.0,0.0,0.0
jazz music dea channel,corcovado - saxophone version,,,False,,1394,0.0,0.0,0.0
jazz music dea channel,dindi,,,False,,1395,0.0,0.0,0.0
jazz music dea channel,don't you worry about a thing - saxophone version,,,False,,1396,0.0,0.0,0.0
jazz music dea channel,eu sei que vou te amar,,,False,,1397,0.0,0.0,0.0
jazz music dea channel,everytime we say goodbye - saxophone version,,,False,,1398,0.0,0.0,0.0
jazz music dea channel,i get along without you - saxophone version,,,False,,1399,0.0,0.0,0.0
jazz music dea channel,insensatez - bossanova saxophone version,,,False,,1400,0.0,0.0,0.0
jazz music dea channel,little wing - saxophone version,,,False,,1401,0.0,0.0,0.0
jazz music dea channel,mas que nada - bossanova saxophone version,,,False,,1402,0.0,0.0,0.0
jazz music dea channel,chan's song (never said) - saxophone version,,,False,,1391,0.0,0.0,0.0
jennifer lopez,on the floor - radio edit,,,False,,1453,0.0,0.0,0.0
jennifer lopez,waiting for tonight,,,False,,1454,0.0,0.0,0.0
jeremiah fraites,no surprises,,,False,,1455,0.0,0.0,0.0
jeremih,don't tell 'em,,,False,,1456,0.0,0.0,0.0
jeremih,down on me,,,False,,1457,0.0,0.0,0.0
jeremih,oui,,,False,,1458,0.0,0.0,0.0
jerry garcia,shady grove,,,False,,1459,0.0,0.0,0.0
jerry jeff walker,mr. bojangles,,,False,,1460,0.0,0.0,0.0
jesse cook,fall at your feet,,,False,,1461,0.0,0.0,0.0
jessie j,bang bang,,,False,,1462,0.0,0.0,0.0
jessie j,domino,,,False,,1463,0.0,0.0,0.0
jazz yabbadoo music,golden horizons,,,False,,1427,0.0,0.0,0.0
jim croce,"bad, bad leroy brown",,,False,,1466,0.0,0.0,0.0
jimin,like crazy,,,False,,1470,0.0,0.0,0.0
jimmy buffett,margaritaville,,,False,,1471,0.0,0.0,0.0
jimmy dean,big bad john,,,False,,1472,0.0,0.0,0.0
jimmy gilmer and the fireballs,sugar shack,,,False,,1473,0.0,0.0,0.0
jimmy soul,if you wanna be happy,,,False,,1474,0.0,0.0,0.0
jml,blackbird,,,False,,1475,0.0,0.0,0.0
jml,fireflies,,,False,,1476,0.0,0.0,0.0
jml,see you soon,,,False,,1477,0.0,0.0,0.0
jml,what if,,,False,,1478,0.0,0.0,0.0
joan baez,diamonds and rust,,,False,,1479,0.0,0.0,0.0
jillette johnson,champagne supernova (ourvinyl sessions),,,False,,1465,0.0,0.0,0.0
jazz yabbadoo music,how deep is your love - trumpet version,,,False,,1428,0.0,0.0,0.0
jazz yabbadoo music,i can't tell you why - saxophone version,,,False,,1429,0.0,0.0,0.0
jazz yabbadoo music,i have nothing - saxophone version,,,False,,1430,0.0,0.0,0.0
jazz yabbadoo music,just the way you are - trumpet version,,,False,,1431,0.0,0.0,0.0
jazz yabbadoo music,light my fire - trumpet version,,,False,,1432,0.0,0.0,0.0
jazz yabbadoo music,mandy - saxophone version,,,False,,1433,0.0,0.0,0.0
jazz yabbadoo music,my heart will go on - saxophone version,,,False,,1434,0.0,0.0,0.0
jazz yabbadoo music,my love - saxophone version,,,False,,1435,0.0,0.0,0.0
jazz yabbadoo music,ocean of love,,,False,,1436,0.0,0.0,0.0
jazz yabbadoo music,purple rain - saxophone version,,,False,,1437,0.0,0.0,0.0
jazz yabbadoo music,shape of my heart - saxophone version,,,False,,1438,0.0,0.0,0.0
jennifer lopez,if you had my love,,,False,,1452,0.0,0.0,0.0
jazz yabbadoo music,stairway to heaven - saxophone version,,,False,,1440,0.0,0.0,0.0
jazz yabbadoo music,sweet morning glow,,,False,,1441,0.0,0.0,0.0
jazz yabbadoo music,waves of desire,,,False,,1442,0.0,0.0,0.0
jazz yabbadoo music,when a man loves a woman - saxophone version,,,False,,1443,0.0,0.0,0.0
jazz yabbadoo music,whispered dreams,,,False,,1444,0.0,0.0,0.0
jeannie c. riley,harper valley p.t.a.,,,False,,1445,0.0,0.0,0.0
jeezy,put on,,,False,,1446,0.0,0.0,0.0
jeezy,soul survivor,,,False,,1447,0.0,0.0,0.0
jenn bostic,a thousand miles,,,False,,1448,0.0,0.0,0.0
jennifer lopez,ain't it funny - murder remix,,,False,,1449,0.0,0.0,0.0
jennifer lopez,all i have,,,False,,1450,0.0,0.0,0.0
jennifer lopez,i'm real - murder remix,,,False,,1451,0.0,0.0,0.0
jazz yabbadoo music,sleeping beneath stars,,,False,,1439,0.0,0.0,0.0
lil jon and the east side boyz,get low,,,False,,1755,0.0,0.0,0.0
lil jon and the east side boyz,what u gon' do,,,False,,1756,0.0,0.0,0.0
lil nas x,industry baby,,,False,,1757,0.0,0.0,0.0
lil nas x,montero (call me by your name),,,False,,1758,0.0,0.0,0.0
lil nas x,old town road,,,False,,1759,0.0,0.0,0.0
lil nas x,panini,,,False,,1760,0.0,0.0,0.0
lil peep,falling down - bonus track,,,False,,1761,0.0,0.0,0.0
lil peep,save that shit,,,False,,1762,0.0,0.0,0.0
lil pump,gucci gang,,,False,,1763,0.0,0.0,0.0
lil tecca,ransom,,,False,,1764,0.0,0.0,0.0
lil uzi vert,xo tour llif3,,,False,,1765,0.0,0.0,0.0
justin timberlake,what goes around.../...comes around (interlude),,,False,,1586,0.0,0.0,0.0
lil wayne,a milli,,,False,,1767,0.0,0.0,0.0
lil wayne,go dj,,,False,,1768,0.0,0.0,0.0
lil wayne,how to love,,,False,,1769,0.0,0.0,0.0
lil wayne,lollipop,,,False,,1770,0.0,0.0,0.0
lil wayne,love me,,,False,,1771,0.0,0.0,0.0
lil wayne,mirror,,,False,,1772,0.0,0.0,0.0
lil wayne,right above it,,,False,,1773,0.0,0.0,0.0
lil wayne,she will,,,False,,1774,0.0,0.0,0.0
lil wayne,"sucker for pain (with wiz khalifa, imagine dragons, logic & ty dolla $ign feat. x ambassadors)",,,False,,1775,0.0,0.0,0.0
lily allen,"somewhere only we know - live from spotify, london",,,False,,1776,0.0,0.0,0.0
linda ronstadt,you're no good,,,False,,1778,0.0,0.0,0.0
lil wayne,6 foot 7 foot,,,False,,1766,0.0,0.0,0.0
led zeppelin,ramble on - 1990 remaster,,,False,,1728,0.0,0.0,0.0
led zeppelin,rock and roll - remaster,,,False,,1729,0.0,0.0,0.0
led zeppelin,the rain song - remaster,,,False,,1731,0.0,0.0,0.0
legiao urbana,eu sei - ao vivo em sao paulo / 1999,,,False,,1733,0.0,0.0,0.0
legiao urbana,faroeste caboclo,,,False,,1734,0.0,0.0,0.0
legiao urbana,quase sem querer,,,False,,1735,0.0,0.0,0.0
len,steal my sunshine - single version,,,False,,1736,0.0,0.0,0.0
leo kottke,vaseline machine gun,,,False,,1737,0.0,0.0,0.0
leo sayer,when i need you,,,False,,1738,0.0,0.0,0.0
leo sayer,you make me feel like dancing,,,False,,1739,0.0,0.0,0.0
leonard cohen,hallelujah,,,False,,1741,0.0,0.0,0.0
lil jon,snap yo fingers,,,False,,1754,0.0,0.0,0.0
les stroud,life on earth (alt master),,,False,,1743,0.0,0.0,0.0
les stroud,mother earth alt master,,,False,,1744,0.0,0.0,0.0
lesley gore,it's my party,,,False,,1745,0.0,0.0,0.0
level ups,choose me,,,False,,1746,0.0,0.0,0.0
lewis capaldi,someone you loved,,,False,,1747,0.0,0.0,0.0
lewis capaldi,when the party's over - recorded at spotify studios nyc,,,False,,1748,0.0,0.0,0.0
liam payne,strip that down,,,False,,1749,0.0,0.0,0.0
life of agony,this time,,,False,,1750,0.0,0.0,0.0
lil baby,drip too hard (lil baby & gunna),,,False,,1751,0.0,0.0,0.0
lil baby,freestyle,,,False,,1752,0.0,0.0,0.0
lil baby,yes indeed,,,False,,1753,0.0,0.0,0.0
leonard cohen,suzanne,,,False,,1742,0.0,0.0,0.0
lofi music dea channel,bad habits - lofi version,,,False,,1808,0.0,0.0,0.0
lofi music dea channel,blinding lights - lofi version,,,False,,1809,0.0,0.0,0.0
lofi music dea channel,careless whisper,,,False,,1810,0.0,0.0,0.0
lofi music dea channel,close to you,,,False,,1811,0.0,0.0,0.0
lofi music dea channel,creep - lofi version,,,False,,1812,0.0,0.0,0.0
lofi music dea channel,everybody's changing - lofi version,,,False,,1813,0.0,0.0,0.0
lofi music dea channel,feel good inc - lofi version,,,False,,1814,0.0,0.0,0.0
lofi music dea channel,fix you,,,False,,1815,0.0,0.0,0.0
lofi music dea channel,have you ever seen the rain,,,False,,1816,0.0,0.0,0.0
lofi music dea channel,home again,,,False,,1817,0.0,0.0,0.0
lofi music dea channel,late morning,,,False,,1818,0.0,0.0,0.0
lionel richie,all night long (all night) - single version,,,False,,1780,0.0,0.0,0.0
lofi music dea channel,nuvole bianche,,,False,,1820,0.0,0.0,0.0
lofi music dea channel,one for the road - lofi version,,,False,,1821,0.0,0.0,0.0
lofi music dea channel,otherside - lofi version,,,False,,1822,0.0,0.0,0.0
lofi music dea channel,quiet library sessions,,,False,,1823,0.0,0.0,0.0
lofi music dea channel,someone like you - lofi version,,,False,,1824,0.0,0.0,0.0
lofi music dea channel,somewhere only we know - lofi version,,,False,,1825,0.0,0.0,0.0
lofi music dea channel,sorry - lofi version,,,False,,1826,0.0,0.0,0.0
lofi music dea channel,stairway to heaven,,,False,,1827,0.0,0.0,0.0
lofi music dea channel,stay,,,False,,1828,0.0,0.0,0.0
lofi music dea channel,the scientist,,,False,,1829,0.0,0.0,0.0
lofi music dea channel,thinking out loud,,,False,,1830,0.0,0.0,0.0
lofi music dea channel,morning coffee & chill vibes,,,False,,1819,0.0,0.0,0.0
lionel richie,"endless love - from ""the endless love"" soundtrack",,,False,,1781,0.0,0.0,0.0
lionel richie,hello,,,False,,1782,0.0,0.0,0.0
lionel richie,"say you, say me",,,False,,1783,0.0,0.0,0.0
lionel richie,truly,,,False,,1784,0.0,0.0,0.0
lipps inc.,funky town,,,False,,1785,0.0,0.0,0.0
lisa lisa and cult jam,head to toe,,,False,,1786,0.0,0.0,0.0
lisa lisa and cult jam,lost in emotion,,,False,,1787,0.0,0.0,0.0
lisa loeb,stay (i missed you),,,False,,1788,0.0,0.0,0.0
lisa mitchell,california,,,False,,1789,0.0,0.0,0.0
